adj_close,close,created_at,currency_code,high,id,imported_at,interval_type,low,open,raw_import_id,raw_payload,source_name,source_recorded_at,source_symbol,source_url,stock_id,symbol,trade_date,updated_at,volume
160.818649,177.894852,2026-04-29T00:46:39.109+00:00,INR,206.867783,068545da-dd0a-457a-8d3b-eae4b9c3746a,2026-04-29T00:46:37.948+00:00,1d,171.66597,198.981659,4cb10bcb-dbe3-40a8-b6ad-844bc7fa1883,"{""low"":171.6659698486328,""high"":206.86778259277344,""open"":198.98165893554688,""close"":177.8948516845703,""volume"":349755829,""adjClose"":160.8186492919922,""timestamp"":1320085800,""tradeDate"":""2011-11-01""}",yahoo_finance,2026-04-29T00:46:37.948+00:00,RELIANCE.NS,https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?interval=1d&range=max&includePrePost=false&events=div%2Csplits,1e0fab79-e038-4b74-a135-af61999090cd,RELIANCE,2011-11-01,2026-04-29T00:46:39.109+00:00,349755829
166.178146,181.426468,2026-04-29T00:46:39.109+00:00,INR,186.27243,07ae4a41-bbdc-4299-9f1e-6c112a666e69,2026-04-29T00:46:37.948+00:00,1d,173.974655,181.723633,4cb10bcb-dbe3-40a8-b6ad-844bc7fa1883,"{""low"":173.9746551513672,""high"":186.27243041992188,""open"":181.7236328125,""close"":181.4264678955078,""volume"":236080406,""adjClose"":166.1781463623047,""timestamp"":1351708200,""tradeDate"":""2012-11-01""}",yahoo_finance,2026-04-29T00:46:37.948+00:00,RELIANCE.NS,https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?interval=1d&range=max&includePrePost=false&events=div%2Csplits,1e0fab79-e038-4b74-a135-af61999090cd,RELIANCE,2012-11-01,2026-04-29T00:46:39.109+00:00,236080406
18.520998,24.556555,2026-04-29T00:46:39.109+00:00,INR,25.477694,07c6f65c-6bf0-4163-b581-1689bdb8c235,2026-04-29T00:46:37.948+00:00,1d,21.885965,24.638672,4cb10bcb-dbe3-40a8-b6ad-844bc7fa1883,"{""low"":21.88596534729004,""high"":25.477693557739258,""open"":24.638671875,""close"":24.556554794311523,""volume"":2176062925,""adjClose"":18.520998001098633,""timestamp"":957119400,""tradeDate"":""2000-05-01""}",yahoo_finance,2026-04-29T00:46:37.948+00:00,RELIANCE.NS,https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?interval=1d&range=max&includePrePost=false&events=div%2Csplits,1e0fab79-e038-4b74-a135-af61999090cd,RELIANCE,2000-05-01,2026-04-29T00:46:39.109+00:00,2176062925
406.988861,421.210236,2026-04-29T00:46:39.109+00:00,INR,457.166351,07cf0324-30cc-4700-a82e-b55e6552beb1,2026-04-29T00:46:37.948+00:00,1d,414.46701,440.388367,4cb10bcb-dbe3-40a8-b6ad-844bc7fa1883,"{""low"":414.4670104980469,""high"":457.1663513183594,""open"":440.38836669921875,""close"":421.2102355957031,""volume"":277602018,""adjClose"":406.9888610839844,""timestamp"":1525113000,""tradeDate"":""2018-05-01""}",yahoo_finance,2026-04-29T00:46:37.948+00:00,RELIANCE.NS,https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?interval=1d&range=max&includePrePost=false&events=div%2Csplits,1e0fab79-e038-4b74-a135-af61999090cd,RELIANCE,2018-05-01,2026-04-29T00:46:39.109+00:00,277602018
175.777817,191.907013,2026-04-29T00:46:39.109+00:00,INR,194.249985,0895bced-6965-4fc5-b709-562731b01eb4,2026-04-29T00:46:37.948+00:00,1d,180.52356,181.723633,4cb10bcb-dbe3-40a8-b6ad-844bc7fa1883,"{""low"":180.5235595703125,""high"":194.24998474121094,""open"":181.7236328125,""close"":191.90701293945312,""volume"":213800605,""adjClose"":175.77781677246094,""timestamp"":1354300200,""tradeDate"":""2012-12-01""}",yahoo_finance,2026-04-29T00:46:37.948+00:00,RELIANCE.NS,https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?interval=1d&range=max&includePrePost=false&events=div%2Csplits,1e0fab79-e038-4b74-a135-af61999090cd,RELIANCE,2012-12-01,2026-04-29T00:46:39.109+00:00,213800605
1200.29895,1217.413452,2026-04-29T00:46:39.109+00:00,INR,1235.388916,098475f8-59af-42bd-8c48-32d937a95d7c,2026-04-29T00:46:37.948+00:00,1d,1157.256958,1162.58728,4cb10bcb-dbe3-40a8-b6ad-844bc7fa1883,"{""low"":1157.2569580078125,""high"":1235.388916015625,""open"":1162.5872802734375,""close"":1217.4134521484375,""volume"":235203079,""adjClose"":1200.2989501953125,""timestamp"":1659292200,""tradeDate"":""2022-08-01""}",yahoo_finance,2026-04-29T00:46:37.948+00:00,RELIANCE.NS,https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?interval=1d&range=max&includePrePost=false&events=div%2Csplits,1e0fab79-e038-4b74-a135-af61999090cd,RELIANCE,2022-08-01,2026-04-29T00:46:39.109+00:00,235203079
29.336079,34.910439,2026-04-29T00:46:39.109+00:00,INR,35.024689,0aa7bb3a-32bf-423b-9b6f-f74903b71e1d,2026-04-29T00:46:37.948+00:00,1d,28.562435,31.375835,4cb10bcb-dbe3-40a8-b6ad-844bc7fa1883,"{""low"":28.562435150146484,""high"":35.024688720703125,""open"":31.375835418701172,""close"":34.910438537597656,""volume"":2229569778,""adjClose"":29.336078643798828,""timestamp"":1088620200,""tradeDate"":""2004-07-01""}",yahoo_finance,2026-04-29T00:46:37.948+00:00,RELIANCE.NS,https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?interval=1d&range=max&includePrePost=false&events=div%2Csplits,1e0fab79-e038-4b74-a135-af61999090cd,RELIANCE,2004-07-01,2026-04-29T00:46:39.109+00:00,2229569778
415.602631,430.124969,2026-04-29T00:46:39.109+00:00,INR,437.873932,0ab268c8-56d2-4f15-ac96-75bc3f008c55,2026-04-29T00:46:37.948+00:00,1d,357.001221,357.001221,4cb10bcb-dbe3-40a8-b6ad-844bc7fa1883,"{""low"":357.001220703125,""high"":437.8739318847656,""open"":357.001220703125,""close"":430.1249694824219,""volume"":327625010,""adjClose"":415.6026306152344,""timestamp"":1506796200,""tradeDate"":""2017-10-01""}",yahoo_finance,2026-04-29T00:46:37.948+00:00,RELIANCE.NS,https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?interval=1d&range=max&includePrePost=false&events=div%2Csplits,1e0fab79-e038-4b74-a135-af61999090cd,RELIANCE,2017-10-01,2026-04-29T00:46:39.109+00:00,327625010
15.835105,19.858032,2026-04-29T00:46:39.109+00:00,INR,21.507515,0b0f896a-5322-474c-9341-ec5c259e6516,2026-04-29T00:46:37.948+00:00,1d,19.572409,21.064796,4cb10bcb-dbe3-40a8-b6ad-844bc7fa1883,"{""low"":19.57240867614746,""high"":21.50751495361328,""open"":21.064796447753906,""close"":19.8580322265625,""volume"":1007694908,""adjClose"":15.835104942321777,""timestamp"":1046457000,""tradeDate"":""2003-03-01""}",yahoo_finance,2026-04-29T00:46:37.948+00:00,RELIANCE.NS,https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?interval=1d&range=max&includePrePost=false&events=div%2Csplits,1e0fab79-e038-4b74-a135-af61999090cd,RELIANCE,2003-03-01,2026-04-29T00:46:39.109+00:00,1007694908
196.815735,222.794312,2026-04-29T00:46:39.109+00:00,INR,257.156067,0baa4f9e-5ace-45c4-8d4f-5d42865402a7,2026-04-29T00:46:37.948+00:00,1d,201.724655,242.298172,4cb10bcb-dbe3-40a8-b6ad-844bc7fa1883,"{""low"":201.7246551513672,""high"":257.15606689453125,""open"":242.2981719970703,""close"":222.7943115234375,""volume"":848697708,""adjClose"":196.81573486328125,""timestamp"":1220207400,""tradeDate"":""2008-09-01""}",yahoo_finance,2026-04-29T00:46:37.948+00:00,RELIANCE.NS,https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?interval=1d&range=max&includePrePost=false&events=div%2Csplits,1e0fab79-e038-4b74-a135-af61999090cd,RELIANCE,2008-09-01,2026-04-29T00:46:39.109+00:00,848697708
116.625664,133.921173,2026-04-29T00:46:39.109+00:00,INR,136.78418,0bc8c282-01a7-49b4-b965-edcda258052e,2026-04-29T00:46:37.948+00:00,1d,122.646301,127.43512,4cb10bcb-dbe3-40a8-b6ad-844bc7fa1883,"{""low"":122.64630126953125,""high"":136.7841796875,""open"":127.43511962890625,""close"":133.92117309570312,""volume"":630619279,""adjClose"":116.62566375732422,""timestamp"":1157049000,""tradeDate"":""2006-09-01""}",yahoo_finance,2026-04-29T00:46:37.948+00:00,RELIANCE.NS,https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?interval=1d&range=max&includePrePost=false&events=div%2Csplits,1e0fab79-e038-4b74-a135-af61999090cd,RELIANCE,2006-09-01,2026-04-29T00:46:39.109+00:00,630619279
4.641733,7.385174,2026-04-29T00:46:39.109+00:00,INR,8.497324,0c1a68e1-5db6-4469-b51a-8ab5b4154601,2026-04-29T00:46:37.948+00:00,1d,6.872836,7.6226,4cb10bcb-dbe3-40a8-b6ad-844bc7fa1883,"{""low"":6.872836112976074,""high"":8.497323989868164,""open"":7.622600078582764,""close"":7.385173797607422,""volume"":11775587889,""adjClose"":4.641732692718506,""timestamp"":825618600,""tradeDate"":""1996-03-01""}",yahoo_finance,2026-04-29T00:46:37.948+00:00,RELIANCE.NS,https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?interval=1d&range=max&includePrePost=false&events=div%2Csplits,1e0fab79-e038-4b74-a135-af61999090cd,RELIANCE,1996-03-01,2026-04-29T00:46:39.109+00:00,11775587889
28.601736,34.735493,2026-04-29T00:46:39.109+00:00,INR,35.553093,0c5cce39-8025-4de5-ad11-307b43ddf369,2026-04-29T00:46:37.948+00:00,1d,26.420254,31.490086,4cb10bcb-dbe3-40a8-b6ad-844bc7fa1883,"{""low"":26.42025375366211,""high"":35.55309295654297,""open"":31.49008560180664,""close"":34.73549270629883,""volume"":1896315278,""adjClose"":28.601736068725586,""timestamp"":1064946600,""tradeDate"":""2003-10-01""}",yahoo_finance,2026-04-29T00:46:37.948+00:00,RELIANCE.NS,https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?interval=1d&range=max&includePrePost=false&events=div%2Csplits,1e0fab79-e038-4b74-a135-af61999090cd,RELIANCE,2003-10-01,2026-04-29T00:46:39.109+00:00,1896315278
209.887527,218.948395,2026-04-29T00:46:39.109+00:00,INR,227.428833,0c7e0111-f571-45fb-9eb6-71e2e2fb7cee,2026-04-29T00:46:37.948+00:00,1d,211.588013,223.782928,4cb10bcb-dbe3-40a8-b6ad-844bc7fa1883,"{""low"":211.5880126953125,""high"":227.4288330078125,""open"":223.78292846679688,""close"":218.94839477539062,""volume"":298363064,""adjClose"":209.8875274658203,""timestamp"":1462041000,""tradeDate"":""2016-05-01""}",yahoo_finance,2026-04-29T00:46:37.948+00:00,RELIANCE.NS,https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?interval=1d&range=max&includePrePost=false&events=div%2Csplits,1e0fab79-e038-4b74-a135-af61999090cd,RELIANCE,2016-05-01,2026-04-29T00:46:39.109+00:00,298363064
