affected_table,completed_at,created_at,error_message,fill_percentage,id,job_id,job_item_id,mapped_fields_count,message,metadata,missing_fields_count,module_name,rows_fetched,rows_inserted,rows_skipped,rows_updated,started_at,status,step_name,stock_id,updated_at,yahoo_symbol
raw_yahoo_imports,,2026-04-29T00:47:12.515+00:00,,,be623dcc-89bb-4269-b83f-afce2aa77c10,5499d952-89c8-4fad-a98c-50ca9e78af5d,,0,Fetching Yahoo financial statements for RELIANCE.,{},0,financial_statements,0,0,0,0,2026-04-29T00:47:12.515+00:00,running,fetch_started,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-29T00:47:12.515+00:00,RELIANCE.NS
stock_market_snapshot,2026-04-29T00:46:01.812+00:00,2026-04-29T00:46:01.812+00:00,,100,bf4f7693-64f8-40c3-99a9-4595a959fa99,d3dde28e-92e3-4af6-ad50-f317725a08b3,45dbe98e-8e6f-440a-a368-edd2e3a874b0,11,Normalized latest Yahoo snapshot for RELIANCE.,"{""tradeDate"":""2026-04-28"",""rawImportId"":""7a6f28b0-ecdf-446a-83c7-b0a6acb220f8"",""fallbackStrategy"":null}",0,latest_market_snapshot,1,1,0,0,2026-04-29T00:46:01.235+00:00,completed,normalization_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-29T00:46:01.812+00:00,RELIANCE.NS
stock_balance_sheet,2026-04-28T17:49:12.336+00:00,2026-04-28T17:49:12.337+00:00,,100,bfb1554c-f501-43d7-ad3f-de6233073742,df380c4b-5968-4bba-a1b7-6409ba066627,d46df99d-b12a-4cfd-9bee-5cd5a2ad5cd1,26,Normalized balance sheet annual for RELIANCE.,"{""periodType"":""annual"",""rawImportId"":""9b5aff5d-d5e5-4f63-aa19-5bfa20db2317"",""latestFiscalDate"":""2025-03-31""}",0,balance_sheet_annual,2,2,0,0,2026-04-28T17:49:08.877+00:00,completed,normalization_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T17:49:12.337+00:00,RELIANCE.NS
stock_import_reconciliation,2026-04-29T00:46:07.611+00:00,2026-04-29T00:46:07.611+00:00,,92.31,c1191228-442e-487e-9058-67cd1769c33d,d3dde28e-92e3-4af6-ad50-f317725a08b3,d17e38bc-3fbc-4c66-aba7-74c1f47ccfb1,13,Reconciled financial highlights against stock_financial_highlights for RELIANCE.,"{""rawImportId"":""e8e84b93-404c-4e6d-a178-69262ed05965"",""targetTable"":""stock_financial_highlights"",""reconciliationStatus"":""completed_with_warnings""}",1,financial_highlights,1,1,0,0,2026-04-29T00:46:07.611+00:00,warning,reconciliation_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-29T00:46:07.611+00:00,RELIANCE.NS
stock_balance_sheet,2026-04-29T00:47:29.104+00:00,2026-04-29T00:47:29.105+00:00,"Invalid Crumb Browser-auth fallback also failed: Yahoo browser-auth fallback could not obtain a crumb for ""RELIANCE.NS"" (status 429).",0,c2abce43-932c-40f2-a21b-45bbeedd7b63,5499d952-89c8-4fad-a98c-50ca9e78af5d,053f67c2-bc11-46eb-9c64-a7209eb87803,13,balance sheet annual was unavailable for RELIANCE.,"{""rawImportId"":null,""unavailable"":true}",13,balance_sheet_annual,0,0,1,0,2026-04-29T00:47:29.104+00:00,warning,import_failed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-29T00:47:29.105+00:00,RELIANCE.NS
stock_import_coverage,2026-04-28T18:06:11.745+00:00,2026-04-28T18:06:11.745+00:00,,0,c375dc3d-7395-412b-846a-3eedb12af276,b5566018-8d93-49b8-9428-867776813868,e37b74a5-28be-463b-ab2d-681d0539f3be,14,Marked income statement quarterly coverage unavailable for RELIANCE.,"{""rawImportId"":null,""unavailable"":true}",14,income_statement_quarterly,0,0,1,0,2026-04-28T18:06:11.745+00:00,warning,coverage_updated,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T18:06:11.745+00:00,RELIANCE.NS
stock_financial_highlights,2026-04-28T17:46:03.105+00:00,2026-04-28T17:46:03.105+00:00,,92.31,c40cfad3-82ca-421b-bb78-d69e3b07fa02,a80d4397-c30c-4077-9a9d-a11f808b5e8d,1bb7cccd-766c-42d3-81e5-10d718c948ca,13,Normalized financial highlights for RELIANCE.,"{""tradeDate"":""2026-04-28"",""rawImportId"":""6dc5ffb4-b5cd-47d2-a393-bd644bcb118c""}",1,financial_highlights,1,1,0,0,2026-04-28T17:45:59.757+00:00,warning,normalization_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T17:46:03.105+00:00,RELIANCE.NS
stock_import_coverage,2026-04-28T18:06:13.1+00:00,2026-04-28T18:06:13.101+00:00,,0,c4187558-1aac-44b5-87ec-98e8272f2c2f,b5566018-8d93-49b8-9428-867776813868,ab136aab-80d0-4514-a32c-e857e9f99334,13,Marked balance sheet annual coverage unavailable for RELIANCE.,"{""rawImportId"":null,""unavailable"":true}",13,balance_sheet_annual,0,0,1,0,2026-04-28T18:06:13.1+00:00,warning,coverage_updated,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T18:06:13.101+00:00,RELIANCE.NS
stock_import_reconciliation,2026-04-29T00:45:59.331+00:00,2026-04-29T00:45:59.331+00:00,,97.14,c50d5da1-f4b9-4fde-8d6b-e0664ee03dfa,f3b587e4-f531-48dc-b65c-dc5c6d37413c,65f4a0f2-bf1e-4c61-8f33-9f2a7297f6fd,70,Reconciled Yahoo historical rows against stock_price_history for RELIANCE.,"{""rawImportId"":""28cc4f25-1122-439f-a810-602d15d89d6e"",""rawRecordsCount"":10,""reconciliationStatus"":""completed_with_warnings"",""normalizedRecordsCount"":10}",2,historical_prices,10,0,0,10,2026-04-29T00:45:59.331+00:00,warning,reconciliation_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-29T00:45:59.331+00:00,RELIANCE.NS
stock_import_coverage,2026-04-28T18:05:53.065+00:00,2026-04-28T18:05:53.066+00:00,,0,c743b811-e75d-40fb-9b5c-6b874fc20069,36851626-dfbc-4d60-bf00-0d3bcdb0ff23,96a86539-6464-4768-a5f4-15653794d434,10,Marked share statistics coverage unavailable for RELIANCE.,"{""rawImportId"":null,""unavailable"":true}",10,share_statistics,0,0,1,0,2026-04-28T18:05:53.065+00:00,warning,coverage_updated,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T18:05:53.066+00:00,RELIANCE.NS
raw_yahoo_imports,2026-04-28T17:46:05.397+00:00,2026-04-28T17:46:05.824+00:00,,,c9b8f1d9-8491-4b1e-a2dd-131929e7bda2,9f7616df-ad7c-4eb6-b1e3-3434712e6a42,,0,Saved raw Yahoo financial statement payload for RELIANCE.,"{""sourceUrl"":""https://query1.finance.yahoo.com/v10/finance/quoteSummary/RELIANCE.NS?modules=incomeStatementHistory%2CincomeStatementHistoryQuarterly%2CbalanceSheetHistory%2CbalanceSheetHistoryQuarterly%2CcashflowStatementHistory%2CcashflowStatementHistoryQuarterly&formatted=false&corsDomain=finance.yahoo.com"",""stockSlug"":""reliance-industries"",""sourceName"":""yahoo_finance"",""rawImportId"":""0d361d85-e8b1-472a-91dc-c031289d2f44"",""stockSymbol"":""RELIANCE"",""yahooSymbol"":""RELIANCE.NS"",""sourceBucket"":""financial_statements"",""sourceRecordedAt"":""2026-04-28T17:46:05.397+00:00""}",0,financial_statements,1,0,0,0,2026-04-28T17:46:05.397+00:00,completed,raw_saved,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T17:46:05.824+00:00,RELIANCE.NS
raw_yahoo_imports,,2026-04-29T00:46:55.697+00:00,,,ca11dfee-b058-4e0b-aef1-064d0e33eb9d,8305be7e-8b0c-420b-b25e-2784e0d44b42,,0,Fetching Yahoo valuation and key statistics for RELIANCE.,{},0,valuation_statistics,0,0,0,0,2026-04-29T00:46:55.697+00:00,running,fetch_started,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-29T00:46:55.697+00:00,RELIANCE.NS
stock_import_coverage,2026-04-29T00:47:08.883+00:00,2026-04-29T00:47:08.883+00:00,,0,ca2b25fb-ba8f-4c8d-9ecc-f04778664758,8305be7e-8b0c-420b-b25e-2784e0d44b42,150bec4b-826e-4079-b5eb-942c0a176599,11,Marked valuation metrics coverage unavailable for RELIANCE.,"{""rawImportId"":null,""unavailable"":true}",11,valuation_metrics,0,0,1,0,2026-04-29T00:47:08.883+00:00,warning,coverage_updated,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-29T00:47:08.883+00:00,RELIANCE.NS
stock_price_history,2026-04-28T17:45:54.023+00:00,2026-04-28T17:45:54.023+00:00,,97.14,ca4bc2b1-5de8-4ee8-abaf-9e61c8af5990,cb0ccb9f-c095-431e-9344-1244e193f904,afadf8fe-f94d-49bf-bdc9-6a4bd974ecc1,70,Normalized Yahoo historical daily rows for RELIANCE.,"{""rawImportId"":""3367243b-5d34-4def-800a-786cdf30e03b"",""duplicateMode"":""replace_matching_dates"",""lastAvailableDate"":""2026-04-28"",""firstAvailableDate"":""2026-04-15""}",2,historical_prices,10,0,0,10,2026-04-28T17:45:52.977+00:00,warning,normalization_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T17:45:54.023+00:00,RELIANCE.NS
stock_import_coverage,2026-04-28T17:45:57.978+00:00,2026-04-28T17:45:57.979+00:00,,100,cc49044c-bc07-46ea-837b-c35f55b4e0f8,a80d4397-c30c-4077-9a9d-a11f808b5e8d,9e32c229-a1b8-4fa6-a841-bf40c8ad9ba7,11,Updated latest market snapshot coverage for RELIANCE.,"{""bucketKey"":""latest_market_snapshot"",""rawImportId"":""b87aeb8a-05f3-4225-81c8-cf58156aa66c""}",0,latest_market_snapshot,1,1,0,0,2026-04-28T17:45:57.978+00:00,completed,coverage_updated,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T17:45:57.979+00:00,RELIANCE.NS
stock_import_coverage,2026-04-28T17:49:10.19+00:00,2026-04-28T17:49:10.191+00:00,,100,ccccd433-bc01-4ea9-958e-2c97732cf76e,df380c4b-5968-4bba-a1b7-6409ba066627,d87eb9af-3d29-46ac-aaa4-8b10b91d2efe,28,Updated income statement annual coverage for RELIANCE.,"{""bucketKey"":""income_statement_annual"",""rawImportId"":""9b5aff5d-d5e5-4f63-aa19-5bfa20db2317""}",0,income_statement_annual,2,2,0,0,2026-04-28T17:49:10.19+00:00,completed,coverage_updated,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T17:49:10.191+00:00,RELIANCE.NS
stock_cash_flow,2026-04-29T00:46:16.138+00:00,2026-04-29T00:46:16.139+00:00,,95.45,cd11d553-4768-47d9-892f-586809e67e98,0df088ad-d43d-415c-a4ca-d71696c1855d,11444338-3872-49ca-a932-9ebf4f242b43,22,Normalized cash flow quarterly for RELIANCE.,"{""periodType"":""quarterly"",""rawImportId"":""8a13a0e6-a16f-4866-af67-abd7bd1b528e"",""latestFiscalDate"":""2025-12-31""}",1,cash_flow_quarterly,2,2,0,0,2026-04-29T00:46:09.512+00:00,warning,normalization_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-29T00:46:16.139+00:00,RELIANCE.NS
stock_import_coverage,2026-04-29T00:46:04.83+00:00,2026-04-29T00:46:04.831+00:00,,100,cd1b0882-47f5-4aea-84b6-3409ca181b96,d3dde28e-92e3-4af6-ad50-f317725a08b3,35778aba-0969-4e2a-b19a-6bbe9dc0b8f0,11,Updated valuation metrics coverage for RELIANCE.,"{""bucketKey"":""valuation_metrics"",""rawImportId"":""e8e84b93-404c-4e6d-a178-69262ed05965""}",0,valuation_metrics,1,1,0,0,2026-04-29T00:46:04.83+00:00,completed,coverage_updated,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-29T00:46:04.831+00:00,RELIANCE.NS
raw_yahoo_imports,2026-04-29T00:46:03.362+00:00,2026-04-29T00:46:03.362+00:00,,,cdb3fae9-3918-42e6-8dbe-74b3cd12d8f2,d3dde28e-92e3-4af6-ad50-f317725a08b3,,0,Fetched Yahoo valuation and key statistics for RELIANCE.,"{""modules"":[""summaryDetail"",""defaultKeyStatistics"",""financialData"",""price""],""sourceUrl"":""https://query1.finance.yahoo.com/v10/finance/quoteSummary/RELIANCE.NS?modules=summaryDetail%2CdefaultKeyStatistics%2CfinancialData%2Cprice&formatted=false&corsDomain=finance.yahoo.com"",""stockSlug"":""reliance-industries"",""sourceName"":""yahoo_finance"",""rawImportId"":""e8e84b93-404c-4e6d-a178-69262ed05965"",""stockSymbol"":""RELIANCE"",""yahooSymbol"":""RELIANCE.NS"",""responseStatus"":200,""sourceRecordedAt"":""2026-04-29T00:46:03.156+00:00""}",0,valuation_statistics,1,0,0,0,2026-04-29T00:46:02.775+00:00,completed,fetch_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-29T00:46:03.362+00:00,RELIANCE.NS
raw_yahoo_imports,2026-04-28T17:49:08.444+00:00,2026-04-28T17:49:08.444+00:00,,,cddd5a23-9496-4fa2-b213-93b829d1a0c1,df380c4b-5968-4bba-a1b7-6409ba066627,,0,Fetched Yahoo financial statement payload for RELIANCE.,"{""sourceUrl"":""https://query1.finance.yahoo.com/v10/finance/quoteSummary/RELIANCE.NS?modules=incomeStatementHistory%2CincomeStatementHistoryQuarterly%2CbalanceSheetHistory%2CbalanceSheetHistoryQuarterly%2CcashflowStatementHistory%2CcashflowStatementHistoryQuarterly&formatted=false&corsDomain=finance.yahoo.com"",""stockSlug"":""reliance-industries"",""sourceName"":""yahoo_finance"",""rawImportId"":""9b5aff5d-d5e5-4f63-aa19-5bfa20db2317"",""stockSymbol"":""RELIANCE"",""yahooSymbol"":""RELIANCE.NS"",""responseStatus"":200,""sourceRecordedAt"":""2026-04-28T17:49:08.203+00:00""}",0,financial_statements,1,0,0,0,2026-04-28T17:49:07.778+00:00,completed,fetch_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T17:49:08.444+00:00,RELIANCE.NS
stock_import_coverage,2026-04-28T17:46:02.269+00:00,2026-04-28T17:46:02.27+00:00,,80,ce7abad7-7482-4944-b8f1-aa05c475d472,a80d4397-c30c-4077-9a9d-a11f808b5e8d,4576e265-9bb4-40d5-a056-59692cc0dc46,10,Updated share statistics coverage for RELIANCE.,"{""bucketKey"":""share_statistics"",""rawImportId"":""6dc5ffb4-b5cd-47d2-a393-bd644bcb118c""}",2,share_statistics,1,1,0,0,2026-04-28T17:46:02.269+00:00,warning,coverage_updated,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T17:46:02.27+00:00,RELIANCE.NS
raw_yahoo_imports,2026-04-28T18:05:12.366+00:00,2026-04-28T18:05:15.095+00:00,,,cecec02a-7112-4f6c-85ac-5eb2ef2bc509,592d1d3f-ce29-406e-b830-1e83fc1dc840,,0,Saved raw Yahoo historical payload for RELIANCE.,"{""period"":""max"",""interval"":""1d"",""sourceUrl"":""https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?interval=1d&range=max&includePrePost=false&events=div%2Csplits"",""stockSlug"":""reliance-industries"",""sourceName"":""yahoo_finance"",""rawImportId"":""160e383b-f36b-41cf-9096-c3e0b3a4679d"",""stockSymbol"":""RELIANCE"",""yahooSymbol"":""RELIANCE.NS"",""sourceBucket"":""historical_prices"",""responseStatus"":200,""sourceRecordedAt"":""2026-04-28T18:05:12.366+00:00""}",0,historical_prices,365,0,0,0,2026-04-28T18:05:12.366+00:00,completed,raw_saved,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T18:05:15.095+00:00,RELIANCE.NS
stock_income_statement,2026-04-28T17:46:08.391+00:00,2026-04-28T17:46:08.392+00:00,,96.43,cf8ef660-3fb1-4330-b6ac-31ad791ae9d1,9f7616df-ad7c-4eb6-b1e3-3434712e6a42,ea8dbd3e-ac45-4338-812e-cf54a6d61110,28,Normalized income statement quarterly for RELIANCE.,"{""periodType"":""quarterly"",""rawImportId"":""0d361d85-e8b1-472a-91dc-c031289d2f44"",""latestFiscalDate"":""2025-12-31""}",1,income_statement_quarterly,2,2,0,0,2026-04-28T17:46:06.045+00:00,warning,normalization_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T17:46:08.392+00:00,RELIANCE.NS
stock_price_history,,2026-04-29T00:46:38.922+00:00,,,d0492a4e-a7fc-48a4-8be2-e26d9d989ffd,2ee8eb0c-4ae6-4079-bd22-045059e93e40,,0,Normalizing Yahoo historical rows into stock_price_history for RELIANCE.,"{""rawImportId"":""4cb10bcb-dbe3-40a8-b6ad-844bc7fa1883"",""duplicateMode"":""replace_matching_dates""}",0,historical_prices,365,0,0,0,2026-04-29T00:46:38.921+00:00,running,normalization_started,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-29T00:46:38.922+00:00,RELIANCE.NS
stock_share_statistics,2026-04-28T18:05:52.611+00:00,2026-04-28T18:05:52.612+00:00,"Invalid Crumb Browser-auth fallback also failed: Yahoo browser-auth fallback could not obtain a crumb for ""RELIANCE.NS"" (status 429).",0,d0f2b14d-b219-4748-8edf-6ceeb406360b,36851626-dfbc-4d60-bf00-0d3bcdb0ff23,96a86539-6464-4768-a5f4-15653794d434,10,share statistics was unavailable for RELIANCE.,"{""rawImportId"":null,""unavailable"":true}",10,share_statistics,0,0,1,0,2026-04-28T18:05:52.611+00:00,warning,import_failed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T18:05:52.612+00:00,RELIANCE.NS
stock_import_coverage,2026-04-29T00:46:41.207+00:00,2026-04-29T00:46:41.207+00:00,,100,d1375c7c-af8d-4d88-9569-c0cdcea0f06c,2ee8eb0c-4ae6-4079-bd22-045059e93e40,e47e05af-9557-4090-8c32-e7edcedf502c,0,Updated historical coverage for RELIANCE.,"{""rawImportId"":""4cb10bcb-dbe3-40a8-b6ad-844bc7fa1883"",""coverageNotes"":""Imported Yahoo daily history for RELIANCE. Inserted 0, updated 365, skipped 0. Latest available date: 2026-04-28."",""coverageStatus"":""current""}",0,historical_prices,365,0,0,365,2026-04-29T00:46:41.207+00:00,warning,coverage_updated,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-29T00:46:41.207+00:00,RELIANCE.NS
stock_valuation_metrics,2026-04-28T18:05:51.103+00:00,2026-04-28T18:05:51.104+00:00,"Invalid Crumb Browser-auth fallback also failed: Yahoo browser-auth fallback could not obtain a crumb for ""RELIANCE.NS"" (status 429).",0,d2541d43-4e6d-419f-a336-64ce963410c5,36851626-dfbc-4d60-bf00-0d3bcdb0ff23,b53b76cb-6acd-4cb3-b06b-c63bebdc22a7,11,valuation metrics was unavailable for RELIANCE.,"{""rawImportId"":null,""unavailable"":true}",11,valuation_metrics,0,0,1,0,2026-04-28T18:05:51.103+00:00,warning,import_failed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T18:05:51.104+00:00,RELIANCE.NS
stock_import_reconciliation,2026-04-28T18:06:12.198+00:00,2026-04-28T18:06:12.199+00:00,,0,d4ceaabd-10c4-481a-bbbf-4dd8cba8b8d1,b5566018-8d93-49b8-9428-867776813868,e37b74a5-28be-463b-ab2d-681d0539f3be,14,Recorded unavailable reconciliation state for income statement quarterly.,"{""rawImportId"":null,""unavailable"":true,""reconciliationStatus"":""no_data""}",14,income_statement_quarterly,0,0,1,0,2026-04-28T18:06:12.198+00:00,warning,reconciliation_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T18:06:12.199+00:00,RELIANCE.NS
stock_import_coverage,2026-04-29T00:46:10.63+00:00,2026-04-29T00:46:10.63+00:00,,100,d640cd77-12e5-49c2-8bec-1cf9148513ea,0df088ad-d43d-415c-a4ca-d71696c1855d,cd1dab2d-1fd6-47e5-bf54-c2de42575a64,28,Updated income statement annual coverage for RELIANCE.,"{""bucketKey"":""income_statement_annual"",""rawImportId"":""8a13a0e6-a16f-4866-af67-abd7bd1b528e""}",0,income_statement_annual,2,2,0,0,2026-04-29T00:46:10.63+00:00,completed,coverage_updated,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-29T00:46:10.63+00:00,RELIANCE.NS
stock_cash_flow,2026-04-28T18:06:16.904+00:00,2026-04-28T18:06:16.905+00:00,"Invalid Crumb Browser-auth fallback also failed: Yahoo browser-auth fallback could not obtain a crumb for ""RELIANCE.NS"" (status 429).",0,d6c754a1-2df7-439c-998a-57b438d2db6f,b5566018-8d93-49b8-9428-867776813868,c03fb973-d45b-4055-ac45-e32e0d7719cb,11,cash flow quarterly was unavailable for RELIANCE.,"{""rawImportId"":null,""unavailable"":true}",11,cash_flow_quarterly,0,0,1,0,2026-04-28T18:06:16.904+00:00,warning,import_failed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T18:06:16.905+00:00,RELIANCE.NS
raw_yahoo_imports,,2026-04-28T17:45:51.579+00:00,,,d798d49d-4fef-4460-ab4a-7eba6cb9b263,cb0ccb9f-c095-431e-9344-1244e193f904,,0,"Fetching Yahoo daily history for RELIANCE (max, 1d).","{""period"":""max"",""interval"":""1d"",""duplicateMode"":""replace_matching_dates""}",0,historical_prices,0,0,0,0,2026-04-28T17:45:51.578+00:00,running,fetch_started,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T17:45:51.579+00:00,RELIANCE.NS
raw_yahoo_imports,,2026-04-28T18:05:37.267+00:00,,,d7b4765e-86ef-4e9a-9899-a8ce141d4f63,36851626-dfbc-4d60-bf00-0d3bcdb0ff23,,0,Fetching Yahoo valuation and key statistics for RELIANCE.,{},0,valuation_statistics,0,0,0,0,2026-04-28T18:05:37.266+00:00,running,fetch_started,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T18:05:37.267+00:00,RELIANCE.NS
stock_import_coverage,2026-04-28T17:49:11.463+00:00,2026-04-28T17:49:11.463+00:00,,96.43,d9928d23-c715-4ee7-82d9-bd8fde39fd5f,df380c4b-5968-4bba-a1b7-6409ba066627,5e438f6a-388b-42cf-b12e-4843f0549b96,28,Updated income statement quarterly coverage for RELIANCE.,"{""bucketKey"":""income_statement_quarterly"",""rawImportId"":""9b5aff5d-d5e5-4f63-aa19-5bfa20db2317""}",1,income_statement_quarterly,2,2,0,0,2026-04-28T17:49:11.463+00:00,warning,coverage_updated,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T17:49:11.463+00:00,RELIANCE.NS
raw_yahoo_imports,2026-04-28T18:03:27.761+00:00,2026-04-28T18:03:27.762+00:00,,,d9e362c0-6782-4828-836f-af43ba50e8cd,d3195b44-b50e-4156-8384-7ec472dd3ce2,,0,Fetched 365 Yahoo historical rows for RELIANCE.,"{""period"":""max"",""interval"":""1d"",""sourceUrl"":""https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?interval=1d&range=max&includePrePost=false&events=div%2Csplits"",""stockSlug"":""reliance-industries"",""sourceName"":""yahoo_finance"",""rawImportId"":""2c58ef03-f417-4c7c-bc76-5f6882a635de"",""stockSymbol"":""RELIANCE"",""yahooSymbol"":""RELIANCE.NS"",""responseStatus"":200,""sourceRecordedAt"":""2026-04-28T18:03:27.033+00:00""}",0,historical_prices,365,0,0,0,2026-04-28T18:03:24.947+00:00,completed,fetch_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T18:03:27.762+00:00,RELIANCE.NS
stock_share_statistics,2026-04-29T00:47:09.654+00:00,2026-04-29T00:47:09.654+00:00,"Invalid Crumb Browser-auth fallback also failed: Yahoo browser-auth fallback could not obtain a crumb for ""RELIANCE.NS"" (status 429).",0,dbe56aa8-a2cf-497b-b0aa-f6b1ea717378,8305be7e-8b0c-420b-b25e-2784e0d44b42,c9084ba5-7288-49b6-acfe-65b2d53f7381,10,share statistics was unavailable for RELIANCE.,"{""rawImportId"":null,""unavailable"":true}",10,share_statistics,0,0,1,0,2026-04-29T00:47:09.654+00:00,warning,import_failed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-29T00:47:09.654+00:00,RELIANCE.NS
raw_yahoo_imports,2026-04-28T17:48:54.611+00:00,2026-04-28T17:48:55.101+00:00,,,dc6221fb-f4cf-42ef-97c6-c9e6729bc76a,c9a2b4a0-a385-46e2-a8d4-8bce72d62967,,0,Saved raw Yahoo historical payload for RELIANCE.,"{""period"":""max"",""interval"":""1d"",""sourceUrl"":""https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?interval=1d&range=max&includePrePost=false&events=div%2Csplits"",""stockSlug"":""reliance-industries"",""sourceName"":""yahoo_finance"",""rawImportId"":""d26262ce-dd0d-4bf7-a53a-5bce0c4d47d1"",""stockSymbol"":""RELIANCE"",""yahooSymbol"":""RELIANCE.NS"",""sourceBucket"":""historical_prices"",""responseStatus"":200,""sourceRecordedAt"":""2026-04-28T17:48:54.611+00:00""}",0,historical_prices,10,0,0,0,2026-04-28T17:48:54.611+00:00,completed,raw_saved,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T17:48:55.101+00:00,RELIANCE.NS
stock_import_coverage,2026-04-28T17:46:01.024+00:00,2026-04-28T17:46:01.025+00:00,,100,dda7fd9c-48fc-4836-90f8-f8b35103435d,a80d4397-c30c-4077-9a9d-a11f808b5e8d,d1441cff-0da1-4871-b7a1-f477718f51c6,11,Updated valuation metrics coverage for RELIANCE.,"{""bucketKey"":""valuation_metrics"",""rawImportId"":""6dc5ffb4-b5cd-47d2-a393-bd644bcb118c""}",0,valuation_metrics,1,1,0,0,2026-04-28T17:46:01.024+00:00,completed,coverage_updated,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T17:46:01.025+00:00,RELIANCE.NS
raw_yahoo_imports,,2026-04-28T17:45:55.94+00:00,,,ddbe9c6a-d2aa-41fd-91de-bc7565582ddb,a80d4397-c30c-4077-9a9d-a11f808b5e8d,,0,Fetching latest Yahoo market snapshot for RELIANCE.,{},0,latest_market_snapshot,0,0,0,0,2026-04-28T17:45:55.939+00:00,running,fetch_started,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T17:45:55.94+00:00,RELIANCE.NS
stock_cash_flow,2026-04-28T17:46:13.409+00:00,2026-04-28T17:46:13.409+00:00,,95.45,e08e2262-f623-4b66-8515-89d711b71425,9f7616df-ad7c-4eb6-b1e3-3434712e6a42,81415399-de84-4258-a0d5-c9f100131c59,22,Normalized cash flow quarterly for RELIANCE.,"{""periodType"":""quarterly"",""rawImportId"":""0d361d85-e8b1-472a-91dc-c031289d2f44"",""latestFiscalDate"":""2025-12-31""}",1,cash_flow_quarterly,2,2,0,0,2026-04-28T17:46:06.045+00:00,warning,normalization_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T17:46:13.409+00:00,RELIANCE.NS
stock_market_snapshot,2026-04-28T17:45:57.568+00:00,2026-04-28T17:45:57.569+00:00,,100,e10a252e-2e2a-4f67-8837-6d770c3f04ae,a80d4397-c30c-4077-9a9d-a11f808b5e8d,9e32c229-a1b8-4fa6-a841-bf40c8ad9ba7,11,Normalized latest Yahoo snapshot for RELIANCE.,"{""tradeDate"":""2026-04-28"",""rawImportId"":""b87aeb8a-05f3-4225-81c8-cf58156aa66c""}",0,latest_market_snapshot,1,1,0,0,2026-04-28T17:45:56.958+00:00,completed,normalization_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T17:45:57.569+00:00,RELIANCE.NS
stock_import_reconciliation,2026-04-28T18:06:15.099+00:00,2026-04-28T18:06:15.099+00:00,,0,e1d49f5a-5aff-4845-abdb-fce7c2601b9e,b5566018-8d93-49b8-9428-867776813868,cd5b306e-f4b9-467c-a9e3-d02377dcb397,13,Recorded unavailable reconciliation state for balance sheet quarterly.,"{""rawImportId"":null,""unavailable"":true,""reconciliationStatus"":""no_data""}",13,balance_sheet_quarterly,0,0,1,0,2026-04-28T18:06:15.099+00:00,warning,reconciliation_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T18:06:15.099+00:00,RELIANCE.NS
